"id1","id2","Count"
"34","83",13
"34","84",201
"34","85",73
"34","87",2
"34","89",100
"34","90",34
"34","92",18
"34","93",3
"34","95",87
"34","97",121
"34","98",42
"35","36",1
"35","39",2
"35","43",1
"35","45",1
"35","46",2
"35","48",3
"35","49",2
"35","50",1
"35","53",3
"35","54",7
"35","55",2
"35","57",2
"35","58",1
"35","59",9
"35","61",67
"35","62",3
"35","67",1
"35","68",17
"35","69",89
"35","70",1
"35","73",14
"35","74",1
"35","76",5
"35","77",1
"35","78",16
"35","80",42
"35","83",1
"35","86",13
"35","87",43
"35","91",1
"35","93",2
"35","94",2
"35","95",3
"35","96",100
"36","37",3
"36","39",3
"36","42",11
"36","43",2
"36","44",7
"36","45",41
"36","46",1
"36","47",36
"36","48",5
"36","49",3
"36","50",3
"36","51",16
"36","52",15
"36","53",3
"36","54",1
"36","55",22
"36","57",21
"36","58",3
"36","60",8
"36","62",7
"36","63",27
"36","64",8
"36","65",48
"36","67",15
"36","68",4
"36","70",46
"36","71",4
"36","72",4
"36","73",3
"36","74",13
"36","75",8
"36","76",11
"36","77",6
"36","78",2
"36","79",11
"36","80",7
"36","81",5
"36","82",4
"36","83",28
"36","84",5
"36","85",11
"36","86",2
"36","87",1
"36","89",61
"36","90",21
"36","92",41
"36","93",6
"36","95",16
"36","96",3
"36","97",23
"36","98",13
"37","39",20
"37","42",5
"37","43",5
"37","45",10
"37","46",14
"37","47",1
"37","49",36
"37","50",11
"37","51",21
"37","52",3
"37","53",4
"37","54",3
"37","55",3
"37","57",146
"37","58",22
"37","59",2
"37","60",7
"37","61",1
"37","62",43
"37","63",3
"37","64",6
"37","67",9
"37","68",4
"37","69",4
"37","70",1
"37","71",3
"37","74",17
"37","75",6
"37","76",3
"37","77",5
"37","78",14
"37","81",1
"37","83",13
"37","84",1
"37","85",9
"37","86",3
"37","87",20
"37","89",2
"37","90",3
"37","91",14
"37","92",12
"37","93",4
"37","94",9
"37","95",3
"37","96",11
"37","97",6
"37","98",6
"39","42",1
"39","43",8
"39","45",14
"39","46",9
"39","47",6
"39","48",35
"39","49",18
"39","50",26
"39","51",17
"39","52",47
"39","53",14
"39","54",7
"39","55",10
"39","57",14
"39","58",5
"39","59",1
"39","60",9
"39","61",1
"39","62",6
"39","63",1
"39","64",1
"39","65",12
"39","67",7
"39","68",12
"39","69",2
"39","72",4
"39","73",19
"39","74",2
"39","75",53
"39","76",77
"39","77",27
"39","78",7
"39","79",5
"39","80",3
"39","82",2
"39","83",2
"39","84",1
"39","85",1
"39","86",4
"39","87",1
"39","89",1
"39","91",18
"39","92",10
"39","93",9
"39","94",20
"39","95",2
"39","96",3
"39","98",25
"42","43",1
"42","44",239
"42","45",34
"42","46",6
"42","47",4
"42","48",1
"42","49",1
"42","50",2
"42","51",11
"42","52",95
"42","53",1
"42","55",2
"42","57",8
"42","58",5
"42","62",3
"42","63",6
"42","64",92
"42","65",32
"42","67",26
"42","68",1
"42","70",32
"42","71",156
"42","72",2
"42","74",15
"42","75",10
"42","76",22
"42","77",7
"42","78",1
"42","79",76
"42","81",155
"42","82",42
"42","83",6
"42","84",121
"42","85",20
"42","87",2
"42","89",204
"42","90",14
"42","92",18
"42","93",3
"42","95",45
"42","96",1
"42","97",56
"42","98",17
"43","46",3
"43","47",11
"43","48",1
"43","49",9
"43","50",4
"43","52",1
"43","53",10
"43","54",4
"43","57",1
"43","58",2
"43","60",1
"43","62",6
"43","68",1
"43","69",2
"43","71",2
"43","72",6
"43","73",2
"43","75",1
"43","76",6
"43","77",4
"43","78",5
"43","80",1
"43","83",2
"43","85",2
"43","86",3
"43","87",3
"43","91",1
"43","92",1
"43","93",12
"43","94",1
"43","95",6
"43","96",3
"43","97",1
"44","45",48
"44","46",4
"44","47",8
"44","49",7
"44","50",5
"44","51",14
"44","52",312
"44","55",6
"44","57",5
"44","58",1
"44","60",7
"44","62",2
"44","63",6
"44","64",286
"44","65",38
"44","67",81
"44","68",3
"44","70",25
"44","71",443
"44","72",1
"44","73",1
"44","74",38
"44","75",13
"44","77",35
"44","79",136
"44","81",509
"44","82",181
"44","83",3
"44","84",277
"44","85",36
"44","87",3
"44","89",48
"44","90",29
"44","91",1
"44","92",28
"44","93",14
"44","95",29
"44","97",79
"44","98",21
"45","46",4
"45","47",38
"45","48",3
"45","49",8
"45","50",14
"45","51",38
"45","52",85
"45","53",1
"45","54",1
"45","55",4
"45","57",31
"45","58",12
"45","59",1
"45","60",17
"45","63",18
"45","64",39
"45","65",23
"45","67",88
"45","70",116
"45","71",3
"45","73",1
"45","74",44
"45","75",73
"45","76",5
"45","77",26
"45","79",14
"45","80",1
"45","81",34
"45","82",29
"45","83",10
"45","84",50
"45","85",27
"45","86",1
"45","87",2
"45","89",17
"45","90",30
"45","91",3
"45","92",93
"45","93",2
"45","94",1
"45","95",58
"45","97",37
"45","98",153
"46","47",3
"46","48",2
"46","49",10
"46","50",33
"46","51",3
"46","53",8
"46","54",3
"46","55",1
"46","57",3
"46","58",7
"46","59",3
"46","60",4
"46","62",14
"46","63",10
"46","64",2
"46","65",15
"46","67",3
"46","68",16
"46","69",1
"46","71",1
"46","72",21
"46","73",7
"46","74",3
"46","75",6
"46","76",25
"46","77",15
"46","78",8
"46","79",5
"46","81",13
"46","83",4
"46","84",5
"46","85",2
"46","86",4
"46","87",5
"46","89",3
"46","90",3
"46","91",1
"46","92",7
"46","93",39
"46","94",4
"46","95",1
"46","97",7
"46","98",2
"47","49",1
"47","50",3
"47","51",36
"47","52",15
"47","53",3
"47","54",3
"47","55",6
"47","57",5
"47","58",4
"47","59",17
"47","60",22
"47","62",1
"47","63",6
"47","64",7
"47","65",21
"47","67",28
"47","68",8
"47","69",13
"47","70",63
"47","71",9
"47","72",1
"47","73",4
"47","74",43
"47","75",50
"47","76",48
"47","77",9
"47","78",1
"47","79",9
"47","80",14
"47","81",7
"47","82",2
"47","83",36
"47","84",17
"47","85",17
"47","87",9
"47","89",12
"47","90",33
"47","91",2
"47","92",27
"47","93",11
"47","94",1
"47","95",58
"47","97",11
"47","98",53
"48","49",9
"48","50",5
"48","51",2
"48","53",4
"48","54",8
"48","55",1
"48","57",1
"48","58",2
"48","59",11
"48","61",3
"48","62",5
"48","63",2
"48","65",2
"48","67",2
"48","68",22
"48","69",4
"48","70",2
"48","72",2
"48","73",28
"48","74",1
"48","75",2
"48","76",2
"48","77",2
"48","78",10
"48","79",1
"48","80",3
"48","83",4
"48","85",2
"48","86",3
"48","87",15
"48","91",12
"48","92",1
"48","93",4
"48","94",3
"48","96",7
"48","97",1
"48","98",33
"49","50",13
"49","51",25
"49","53",4
"49","54",13
"49","55",2
"49","57",9
"49","58",26
"49","59",6
"49","60",3
"49","61",3
"49","62",4
"49","67",9
"49","68",19
"49","71",1
"49","73",1
"49","74",13
"49","75",50
"49","76",12
"49","77",11
"49","78",6
"49","79",1
"49","80",4
"49","84",2
"49","85",18
"49","86",21
"49","87",12
"49","90",1
"49","91",35
"49","92",2
"49","93",12
"49","94",7
"49","95",10
"49","96",3
"49","97",2
"49","98",40
"50","51",11
"50","52",2
"50","53",1
"50","54",16
"50","55",3
"50","57",10
"50","58",25
"50","59",11
"50","60",15
"50","61",3
"50","62",17
"50","63",1
"50","64",1
"50","65",3
"50","67",14
"50","68",11
"50","70",5
"50","72",28
"50","73",7
"50","74",7
"50","75",5
"50","76",57
"50","77",21
"50","78",4
"50","80",2
"50","82",4
"50","83",5
"50","84",5
"50","85",2
"50","86",3
"50","87",22
"50","89",9
"50","90",24
"50","91",20
"50","92",4
"50","93",9
"50","94",4
"50","95",16
"50","97",16
"50","98",3
"51","52",20
"51","53",7
"51","54",10
"51","55",31
"51","57",7
"51","58",7
"51","59",6
"51","60",32
"51","61",1
"51","62",1
"51","63",2
"51","64",8
"51","65",44
"51","67",15
"51","68",18
"51","70",126
"51","71",2
"51","72",1
"51","73",1
"51","74",82
"51","75",51
"51","76",31
"51","77",35
"51","79",16
"51","80",1
"51","81",9
"51","82",9
"51","83",59
"51","84",25
"51","85",37
"51","86",13
"51","87",1
"51","89",11
"51","90",10
"51","91",3
"51","92",56
"51","93",5
"51","94",10
"51","95",19
"51","96",3
"51","97",65
"51","98",34
"52","53",1
"52","54",2
"52","55",4
"52","57",11
"52","58",4
"52","60",2
"52","62",1
"52","63",4
"52","64",185
"52","65",72
"52","67",42
"52","70",52
"52","71",228
"52","73",3
"52","74",41
"52","75",20
"52","77",11
"52","79",226
"52","81",175
"52","82",134
"52","83",3
"52","84",265
"52","85",62
"52","87",3
"52","89",160
"52","90",21
"52","92",13
"52","93",7
"52","95",74
"52","97",136
"52","98",73
"53","54",2
"53","55",4
"53","57",7
"53","58",3
"53","59",10
"53","60",2
"53","62",2
"53","63",1
"53","65",2
"53","68",9
"53","69",5
"53","70",1
"53","72",3
"53","74",1
"53","75",2
"53","76",18
"53","77",7
"53","78",28
"53","81",1
"53","83",4
"53","86",1
"53","87",6
"53","90",2
"53","91",9
"53","93",2
"53","94",12
"53","95",4
"53","97",3
"53","98",15
"54","55",2
"54","57",3
"54","58",4
"54","59",10
"54","60",3
"54","61",2
"54","62",3
"54","67",4
"54","68",26
"54","69",3
"54","70",3
"54","72",2
"54","73",10
"54","74",5
"54","76",10
"54","77",4
"54","78",13
"54","79",1
"54","80",1
"54","83",1
"54","86",4
"54","87",22
"54","91",7
"54","92",1
"54","94",13
"54","96",7
"54","98",2
"55","57",8
"55","58",1
"55","59",6
"55","60",29
"55","61",2
"55","62",12
"55","63",15
"55","64",3
"55","65",6
"55","67",16
"55","68",7
"55","69",15
"55","70",24
"55","71",1
"55","72",7
"55","73",14
"55","74",10
"55","75",8
"55","76",15
"55","77",7
"55","78",3
"55","79",17
"55","80",6
"55","81",2
"55","82",2
"55","83",7
"55","85",6
"55","86",9
"55","87",11
"55","89",5
"55","90",4
"55","91",3
"55","92",11
"55","93",7
"55","94",2
"55","95",19
"55","96",3
"55","97",2
"55","98",5
"57","58",15
"57","59",1
"57","60",15
"57","62",13
"57","63",3
"57","64",3
"57","65",10
"57","67",9
"57","68",8
"57","69",1
"57","70",6
"57","71",5
"57","72",7
"57","73",5
"57","74",13
"57","75",2
"57","76",12
"57","77",16
"57","78",3
"57","79",3
"57","80",3
"57","82",2
"57","83",11
"57","84",3
"57","85",3
"57","86",3
"57","87",5
"57","89",5
"57","90",4
"57","91",9
"57","92",15
"57","93",8
"57","95",3
"57","96",1
"57","97",6
"57","98",14
"58","59",10
"58","60",23
"58","61",1
"58","63",3
"58","64",1
"58","65",10
"58","67",2
"58","68",12
"58","69",1
"58","70",2
"58","71",2
"58","72",33
"58","73",18
"58","74",3
"58","75",9
"58","76",60
"58","77",11
"58","78",1
"58","79",3
"58","80",7
"58","81",4
"58","82",3
"58","83",1
"58","85",1
"58","86",3
"58","87",2
"58","90",19
"58","91",5
"58","92",27
"58","93",7
"58","94",3
"58","95",7
"58","97",18
"58","98",5
"59","60",5
"59","61",2
"59","62",2
"59","63",2
"59","67",4
"59","68",3
"59","69",3
"59","72",4
"59","74",14
"59","75",4
"59","76",7
"59","77",1
"59","78",19
"59","79",1
"59","80",14
"59","86",2
"59","87",9
"59","91",5
"59","92",1
"59","93",11
"59","94",7
"59","96",13
"59","98",1
"60","61",2
"60","62",14
"60","63",2
"60","64",48
"60","65",13
"60","67",6
"60","68",4
"60","69",2
"60","70",17
"60","71",7
"60","72",26
"60","73",22
"60","74",11
"60","75",15
"60","76",20
"60","77",114
"60","78",9
"60","81",2
"60","83",2
"60","85",5
"60","86",1
"60","87",4
"60","89",6
"60","90",18
"60","91",5
"60","92",4
"60","93",7
"60","94",9
"60","95",5
"60","96",2
"60","97",2
"60","98",7
"61","68",26
"61","69",28
"61","73",27
"61","75",24
"61","76",14
"61","78",9
"61","80",34
"61","84",1
"61","86",27
"61","87",41
"61","91",5
"61","92",1
"61","93",3
"61","94",3
"61","96",85
"61","98",3
"62","64",1
"62","65",1
"62","67",2
"62","68",8
"62","69",1
"62","72",2
"62","74",19
"62","75",1
"62","76",9
"62","77",2
"62","78",4
"62","80",1
"62","82",1
"62","83",2
"62","86",26
"62","87",2
"62","89",1
"62","90",1
"62","91",2
"62","92",3
"62","93",14
"62","94",18
"62","97",3
"62","98",1
"63","64",9
"63","65",3
"63","67",6
"63","68",1
"63","70",17
"63","71",3
"63","72",1
"63","74",54
"63","75",45
"63","76",10
"63","77",3
"63","79",9
"63","81",4
"63","82",1
"63","83",5
"63","84",30
"63","85",3
"63","86",1
"63","87",11
"63","89",6
"63","90",53
"63","92",5
"63","93",21
"63","95",12
"63","97",11
"63","98",8
"64","65",27
"64","67",85
"64","68",1
"64","70",35
"64","71",125
"64","72",2
"64","73",1
"64","74",7
"64","75",11
"64","76",4
"64","77",17
"64","79",172
"64","81",129
"64","82",62
"64","83",10
"64","84",150
"64","85",31
"64","89",32
"64","90",17
"64","92",19
"64","94",13
"64","95",50
"64","97",75
"64","98",26
"65","67",18
"65","68",1
"65","70",65
"65","71",2
"65","72",6
"65","74",21
"65","75",27
"65","76",6
"65","77",35
"65","78",1
"65","79",40
"65","81",11
"65","82",19
"65","83",12
"65","84",45
"65","85",65
"65","86",2
"65","87",2
"65","89",37
"65","90",88
"65","91",3
"65","92",19
"65","93",2
"65","94",1
"65","95",48
"65","97",63
"65","98",77
"67","70",51
"67","71",53
"67","72",3
"67","73",2
"67","74",15
"67","75",31
"67","76",25
"67","77",32
"67","78",6
"67","79",71
"67","81",110
"67","82",36
"67","83",10
"67","84",32
"67","85",28
"67","86",2
"67","87",7
"67","89",28
"67","90",50
"67","91",4
"67","92",40
"67","93",2
"67","94",19
"67","95",84
"67","97",115
"67","98",35
"68","69",14
"68","70",4
"68","71",2
"68","72",12
"68","73",7
"68","76",21
"68","77",15
"68","78",4
"68","80",12
"68","83",6
"68","84",2
"68","85",1
"68","86",3
"68","87",9
"68","90",3
"68","91",4
"68","92",5
"68","93",30
"68","94",21
"68","95",1
"68","96",8
"68","97",3
"68","98",14
"69","72",2
"69","73",21
"69","74",1
"69","75",1
"69","76",9
"69","77",10
"69","78",29
"69","80",20
"69","83",1
"69","86",10
"69","87",28
"69","91",2
"69","93",11
"69","94",6
"69","96",43
"69","97",2
"69","98",1
"70","71",9
"70","72",2
"70","74",60
"70","75",32
"70","76",12
"70","77",24
"70","78",1
"70","79",116
"70","81",16
"70","82",46
"70","83",21
"70","84",26
"70","85",120
"70","86",3
"70","87",11
"70","89",73
"70","90",132
"70","92",50
"70","93",8
"70","95",43
"70","97",83
"70","98",104
"71","73",4
"71","74",36
"71","75",3
"71","77",15
"71","79",298
"71","80",1
"71","81",362
"71","82",186
"71","84",165
"71","85",29
"71","87",1
"71","89",74
"71","90",7
"71","91",1
"71","92",12
"71","95",20
"71","97",49
"71","98",4
"72","73",6
"72","74",22
"72","75",6
"72","76",6
"72","77",9
"72","78",2
"72","79",3
"72","80",5
"72","81",1
"72","83",15
"72","85",4
"72","86",1
"72","87",13
"72","89",2
"72","90",10
"72","91",7
"72","92",9
"72","93",27
"72","94",1
"72","96",2
"72","97",4
"72","98",3
"73","75",9
"73","76",3
"73","77",2
"73","78",19
"73","79",2
"73","80",10
"73","81",2
"73","83",3
"73","84",1
"73","86",8
"73","87",6
"73","90",5
"73","91",25
"73","94",2
"73","95",1
"73","96",24
"74","75",43
"74","76",21
"74","77",15
"74","78",1
"74","79",58
"74","80",1
"74","81",31
"74","82",44
"74","83",4
"74","84",20
"74","85",49
"74","86",2
"74","87",1
"74","89",33
"74","90",133
"74","91",1
"74","92",43
"74","93",1
"74","95",23
"74","97",39
"74","98",217
"75","76",12
"75","77",10
"75","78",1
"75","79",22
"75","81",6
"75","82",5
"75","83",20
"75","84",5
"75","85",26
"75","86",1
"75","89",29
"75","90",22
"75","91",7
"75","92",56
"75","93",45
"75","94",1
"75","95",25
"75","96",1
"75","97",58
"75","98",86
"76","77",60
"76","78",3
"76","79",2
"76","80",16
"76","83",8
"76","84",1
"76","85",3
"76","86",12
"76","87",9
"76","89",5
"76","90",9
"76","91",23
"76","92",15
"76","93",6
"76","94",11
"76","95",18
"76","96",7
"76","97",9
"76","98",20
"77","78",4
"77","79",12
"77","80",1
"77","81",13
"77","82",3
"77","83",11
"77","84",6
"77","85",3
"77","86",4
"77","87",10
"77","89",8
"77","90",14
"77","91",10
"77","92",3
"77","93",5
"77","94",9
"77","95",42
"77","96",1
"77","97",33
"77","98",5
"78","80",9
"78","83",1
"78","86",2
"78","87",38
"78","89",1
"78","91",9
"78","92",2
"78","93",1
"78","94",23
"78","95",2
"78","96",14
"78","97",1
"78","98",1
"79","81",378
"79","82",176
"79","83",10
"79","84",296
"79","85",41
"79","87",1
"79","89",168
"79","90",20
"79","91",1
"79","92",24
"79","93",1
"79","95",40
"79","97",89
"79","98",26
"80","86",12
"80","87",17
"80","92",1
"80","95",2
"80","96",42
"81","82",282
"81","83",2
"81","84",296
"81","85",40
"81","87",2
"81","89",330
"81","90",11
"81","92",16
"81","93",6
"81","95",16
"81","97",69
"81","98",21
"82","83",2
"82","84",105
"82","85",22
"82","86",1
"82","87",1
"82","89",189
"82","90",37
"82","91",1
"82","92",53
"82","95",83
"82","97",63
"82","98",23
"83","84",6
"83","85",11
"83","86",7
"83","87",8
"83","89",15
"83","90",8
"83","91",8
"83","92",7
"83","93",7
"83","94",3
"83","95",16
"83","97",29
"83","98",9
"84","85",56
"84","89",130
"84","90",31
"84","92",13
"84","93",2
"84","95",28
"84","97",112
"84","98",60
"85","86",5
"85","87",3
"85","89",64
"85","90",19
"85","91",1
"85","92",83
"85","95",50
"85","97",74
"85","98",65
"86","87",5
"86","89",2
"86","90",1
"86","91",4
"86","92",5
"86","93",1
"86","94",1
"86","95",3
"86","96",13
"86","97",2
"86","98",2
"87","89",1
"87","90",1
"87","91",2
"87","92",1
"87","93",2
"87","94",9
"87","96",8
"87","97",1
"87","98",8
"89","90",34
"89","91",2
"89","92",29
"89","93",4
"89","95",54
"89","97",173
"89","98",73
"90","91",2
"90","92",60
"90","93",4
"90","94",3
"90","95",14
"90","96",1
"90","97",26
"90","98",36
"91","92",3
"91","93",7
"91","94",2
"91","95",5
"91","96",1
"91","97",2
"91","98",1
"92","93",15
"92","94",14
"92","95",82
"92","96",1
"92","97",89
"92","98",133
"93","95",7
"93","97",3
"93","98",5
"94","96",2
"94","98",9
"95","96",1
"95","97",57
"95","98",59
"97","98",72
